,Table: Table_1,id,<b> NO Table FOUND </b>
"('2020-2021 ', 'X X X X X eloped from classroom. When caught up to her she proceeded to kick him. eloped from the building. followed her. They caught up to her at the gazebo and guided her to TO. 4/13/21 9:05 AM PI: TO ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_298,
"('2020-2021 ', 'X X X X eloped from classroom. When caught up to her she proceeded to kick him. eloped from the building. followed her. They caught up to her at the gazebo and guided her to TO. 4/13/21 9:05 AM PI: TO ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_298,
"('2020-2021 ', 'X X X X from s room. left the building. Support called. brought her to TO. was aggressive toward 4/13/21 9:05 AM (hitting and kicking). TO PI: ', 'Intervention: Physical Intervention (minutes) ', nan)",,MON1_RISI_01_table_Page_298,
"('2020-2021 ', '10/5/20 8:45 AM ', 'X returned to the classroom', ' he saw his points and got angry. He ripped his points off the wall and attempted to hit staff. He was yelling and cursing', ' escorted him to TO. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_304,
"('2020-2021 ', '10/5/209:30 AM ', 'X X X found a piece of wood acted like he was going ot hit staff staff removed wood started yelling trying to hit and ran out of room was outside and escorted him to TO ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_304,
"('2020-2021 ', '10/5/20 9:44 AM ', 'X returned to room saw his points Ripped points off wall attempting to hit staff yelling and cursing was in room escorted to T.O ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_304,
"('2020-2021 ', '10/7/201 12:50 PM ', 'X Student refused to follow the direction given', ' he became aggressive toward staff. He tried to choke staff ) by her jacket. He was trying to get a pencil to ""kill staff""', ' he was curising and making more threats. Support was called and student was escorted to TO. He was in Time out from Mom was contacted via E-mail. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_304,
"('2020-2021 ', '10/7/20 1:08 PM ', 'Student was taken out of TO because he had to use the bathroom. He refused to go back to the calming room', ' he eloped from staff', ' running through the halls and was then physically aggressive toward staff and the support team. Student was escorted back to TO and was in Time out from mom was contacted via e-mail. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_304,
"('2020-2021 ', '10/14/20 8:50 AM ', 'Student refused to follow direction when he was asked by staff to go to his seat because it was not time to be up sharpening a pencil. Student then tried to stab staff with pencil and continued to escalate aggressive behavior (kicking', ' punching', ' pushing). Support was called and student was escorted to T.O. He was in Time Out from Mom was contacted via e-mail. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_304,
"('2017-2018 ', 'hitting', ' kicking', ' biting', ' screaming', ' jumping', ' self forced vomiting and 4/9/18 1:25 PM disrobed ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '4/10/18 10:44 AM running away and hitting staff ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '4/10/18 11:22 AM hitting and running ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '4/12/18 9:48 AM bolting', ' biting and hitting ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '4/16/18 9:30 AM hitting', ' kicking', ' pinching', ' biting and trashed room ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '4/24/18 2:17 PM hitting', ' punching and pulling hair ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/2/18 9:58 AM student was kicking', ' biting', ' pinching', ' punching and screaming ', 'Intervention: Time Out (minutes) ', nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/2/18 1:34 PM physically aggressive ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/7/18 1:10 PM physically aggressive ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/7/18 3:10 PM hitting', ' kicking', ' pitching and leaving campus ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/8/18 2:43 PM physically aggressive ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/11/18 10:36 AM yelling', ' hitting', ' biting', ' pinching', ' rocking and throwing ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/11/18 11:57 AM physically aggressive ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/11/18 12:10 PM punched staff in face ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/15/18 12:20 PM hitting', ' scratching', ' biting', ' kicking', ' head butting and bolting ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/16/18 12:47 PM pinching', ' hitting', ' kicking and yelling ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/17/18 11:50 AM kicking', ' hitting', ' attempting to bite and climb out window. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/17/18 1:02 PM kicking', ' screaming', ' attempting to bite and run into parking lot ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/17/18 2:10 PM hitting', ' pinching', ' kicking and biting ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/18/18 10:00 AM running into parking lot. kitting', ' kicking', ' pinching and biting ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/18/18 10:45 AM screaming', ' pinching', ' hitting and running ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/18/18 12:45 PM unsafe and physically aggressive ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/21/18 10:07 AM yelling', ' hitting', ' biting and pinching ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/21/18 12:26 PM naked on playground being unsafe ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/29/18 9:56 AM screaming', ' kicking and pinching ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '5/29/18 10:10 AM elopement', ' endangering the environment and physical aggression ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '6/1/18 11:40 AM attempting to hit', ' kick and punch ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '6/1/18 3:00 PM student aggressive by hitting and punching ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '6/6/18 9:40 AM running and hitting. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2017-2018 ', '6/7/18 9:47 AM running to back of building and into parking lot ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_010,
"('2019-2020 ', 'Eloped from class and building after refusing to do work. Walked to 7/22/19 12:47 PM calming room but eloped. Escorted to timeout', ' eloped again. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', '7/25/19 12:49 PM Hailey was refusing to enter building from the bus. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'X While in gym', ' decided she needed a break . Once in the hall she 9/16/19 11:15 AM took off running and hiding. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', '9/18/19 1:45 PM needed a break', ' but then proceeded to run out the front door. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'X did not want to do science', ' she tried to destroy room. Ran out 10/21/19 10:00 AM the front door. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'was upset that she had to make up math work before an 10/21/19 12:05 PM activity. She tried to bite and kick staff. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'X kept trying to leave class. Another student was holding the 11/6/19 11:00 AM door open she ran out. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'Student became silly and then started running around the room while 11/25/19 8:50 AM swearing ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'Refused to do work started running through the building and kicked 12/3/19 9:50 AM staff ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'X was mad because OT was cancelled. She started throwing 12/5/19 12:30 PM things in the class.. Kicked an adult. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'Brought toy to library. Other students wanted it. Would not give it to 12/10/19 12:10 PM staff. Kicked her 3 times. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'Did not want to do her missed work for free time. She ran from the 1/6/20 1:05 PM classroom and kicked the walls. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', ""Didn't want to leave mission control. Started throwing balls and 1/21/20 10:30 AM swearing. "", 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', ""Wouldn't stop touching smart board and teachers laptop. Ran out of 1/21/20 1:15 PM class. "", 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', '2/3/20 10:45 AM Spraying soap in class. Rolling in hall. Kicking staff. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', '2/4/20 1:50 PM Throwing items in room. Hitting smartboard. Running from class. ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', 'Went to read in the hallway Then sat on front steps 2/25/20 1:45 PM Would not come back in ', 'Intervention: Time Out (minutes) ', nan)",,MON1_RISI_01_table_Page_134,
"('2019-2020 ', '12/16/19 10:05 AM ', 'Became unsafe and physically aggressive during math attempted to grab pencil', ' support', ' escort', 'TO', ' head banging in TO', ' nurse checked', ' returned to schedule. ', 'Intervention: Time Out (minutes) ')",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '12/18/19 9:35 AM ', 'Transitioning to OT became unsafe and physically aggressive with staff. Head banging on wall in hallway', ' support called walked to TO with staff ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '12/19/19 9:17 AM ', 'During transition of ELA stations SK became unsafe and physically aggressive. Small child', ' support', ' escort to TO returned to schedule. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/6/20 8:35 AM ', 'Became unsafe and physically aggressive. Support escort', ' timeout. Re escalated while in time out. Calmed. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/6/20 9:45 AM ', 'Re escalated and became unsafe. Student bit staff when he was frustrated. Eventually calmed and went to an alternate location. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/7/20 10:03 AM ', 'Unsafe', ' physically aggressive. Support called', ' timeout', ' calmed and finished work. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/7/20 12:05 PM ', 'Unsafe', ' physically aggressive. Support', ' timeout. calmed ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/7/20 1:30 PM ', 'Being unsafe in hall because he was not allowed in class. Hitting/kicking staff. Escorted to timeout until safe. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/9/20 9:45 AM ', 'Got mad because he had to do work. Hit', ' kicked', ' punched and pinched staff. Support called', ' escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/10/20 8:45 AM ', 'Became unsafe', ' physically aggressive and throwing objects. Support called', ' time out calmed. Returned to schedule. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/10/20 11:22 AM ', 'Student did not want to do work. he started calling the teacher names and started hitting he was escorted to TO ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/13/20 11:40 AM ', ""Student refused table work. Swiped items off teacher's desk. Kicked and hit staff. "", 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/15/20 1:28 PM ', 'Walked over to teachers desk and grabbed student scissors', ' turned and threw them at classmate. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
"('2019-2020 ', '1/16/20 8:40 AM ', 'Student refused to listen to directions. Started throwing objects and hitting staff. Escorted to timeout. ', 'Intervention: Time Out (minutes) ', nan, nan, nan, nan, nan, nan)",,MON1_RISI_01_table_Page_124,
