,id,doc_type,school_name,date,restraint_type,duration,description
63,SUL_RI_01_Part1055,Physical Intervention Incident Report,Program8:1:3 ESY,"Tuesday, 07/23/2019, 11:11 - 11:13 AM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: 2 minutesAntecedents,Duration of Hold: 2 minutes,"ras not following directions in the classroom, running from his desk to the time-out area ofthe room. He started breaking pencils and refusing to listen to staff direction so he was directed to theAlternative Learning Center (ALC) room for a break upon entering the ALC room.went toan appropriate area for a break but then came out of the area and went to another area. Staff told"
64,SUL_RI_01_Part1056,Physical Intervention Incident Report,Program8:1:3 ESY,"Wednesday, 07/24/2019, 2:05 PM",Type of Physical Intervention Used:Small ChildStanding Hold (Escort)ProneDuration of Hold: 1 minuteAntecedents,Duration of Hold: 1 minute,"was hitting and slapping staff in the classroom and was brought to the Alternative LearningCenter (ALC) to de-escalate. While in the ALC room,hit, slapped, and attempted to bitestaff despite staff utilizing proximity control.did not follow directions and at one point ran"
65,SUL_RI_01_Part1057,Physical Intervention Incident Report,ProgramSpecial Ed,"July 24,2019 1.53 Wednesday",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold:Antecedents,Antecedents,was denied a requestat the time he wanted and wastold he could duit another day he thenstarted crying and ran in to the breakarea where he began banging his head on the
66,SUL_RI_01_Part1058,Physical Intervention Incident Report,Program8:1:3 ESY,"Wednesday, 07/24/2019, 1:09 to 1:28 PM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: 19 minutesAntecedents,Duration of Hold: 19 minutes,"vas in her classroom and waiting for her Occupational Therapy service provider to come gether for her scheduled session. The therapist was not at the building when it was time andbecame very upset that either OT was cancelled or delay and started hitting, grabbing, and scratchingmultiple staff members and a Handle With Care hold (prone) was utilized by Rory in the PRT positionand Tara Kratz and Lisa Banks supporting the legs (switching in between due to injury), Nurse"
67,SUL_RI_01_Part1059,Physical Intervention Incident Report,Program8:1:3 ESY,"Thursday, 07/25/2019, 11:35 - 11:39, 11:50 - 11:55 AM",Type of Physical Intervention Used:Small ChildStanding Hold (Escort)ProneDuration of Hold: 4 and 5 minutesAntecedents,Duration of Hold: 4 and 5 minutes,"was directed to take a break in the Alternative Learning Center (ALC) room due to physicalaggression towards staff in the classroom including scratching, hitting, swatting, and spitting onmultiple staff members. Upon entering the ALC room,pit on three staff members andscratched two staff members. Staff guided"
68,SUL_RI_01_Part106,BEHAVIORAL INCIDENT REPORT,Program:White Sulphur Springs School Date of Incident: 1/4/2016,White Sulphur Springs School Date of Incident: 1/4/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"ALC staff was called when: was engaging in severe property destruction in the classroom. He was redirected out of the class to ALC.Student ran down the hallway and ran out of the building. He was immediately redirected inside into ALC. During the transition, studentkicked Mary Lou Vernooy several times in the leg. Student deescalated for several minutes, however his behaviors quickly escalated again.kicked Courtney Lyons-King in the legs three times, he took off his shoes and threw them at Courtney Lyons-King. He attempted to"
69,SUL_RI_01_Part1060,Physical Intervention Incident Report,Program8:1:3 ESY,Friday 7/26/2019 approx 11:50-11:55,Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: approx. 5 minAntecedents,Duration of Hold: approx. 5 min,"The class came back from lunch to our room to drop stuff off. Kids weretold to line up to go outsidedid not follow directions, wanted his ownspot in line instead of going to the endstarted swinging his arms and"
70,SUL_RI_01_Part1061,Physical Intervention Incident Report,Program8:1:3 ESY,"Friday, 07/26/2019, 1:45-1:47 (PRT), 2:06 (Escort)","Type of Physical Intervention Used:Small ChildStanding Hold (1st hold: PRT, 2nd hold: Escort)ProneDuration of Hold: 1st hold (PRT): 2 minutes.2nd hold (escort): <1 minute",Duration of Hold: 1st hold (PRT): 2 minutes.,"lecame overstimulated in the classroom, becoming antsy and fidgety and staff promptedhim to take a movement break which he complied with. However, while walking in the hallway, hebecame aggressive hitting and swatting staff.was directed to take a break in the AlternativeLearning Center (ALC) room where he swatted and hit staff, destroy a bookshelf covering, hit staff"
71,SUL_RI_01_Part1062,Physical Intervention Incident Report,ProgramSummer School,2:20 PM,Type of Physical Intervention Used:XSmall ChildStanding HoldProneDuration of Hold: 11 minutes,Duration of Hold: 11 minutes,"While waiting forbus,opened and read a note inhis communication notebook. He felt the note was negative and instructedme to change the note. When denied, he began escalating. He threw the"
72,SUL_RI_01_Part1063,Physical Intervention Incident Report,ProgramSummer school,7/26/19 1:15pm,Type of Physical Intervention Used:Small ChildXStanding HoldProneDuration of Hold:,5 minutes,"came into speech session, grabbed for snacks and wasredirected to ask, first do work, then get gummies. She grabbed attherapist's necklace and became agitated, insisting to have gummies. Shewas redirected again to sit down, do work, then gummies. She cameaggressively towards therapist's neck, grabbing her neck, so at this time, I"
73,SUL_RI_01_Part1064,Physical Intervention Incident Report,ProgramSE Summer School,"Monday, 7/29/19, 10:30AM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: approx. 7 minutesAntecedents,Duration of Hold: approx. 7 minutes,After being told he could not go with a staff member to pick up lunchesafter we were instructed only one staff member should.pegan topush and throw furniture. I askedto calm down and explained the
74,SUL_RI_01_Part1065,Physical Intervention Incident Report,ProgramSE Summer School,"Monday, 7/29/19, 10:30AM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: approx. 7 minutesAntecedents,Duration of Hold: approx. 7 minutes,"After being told he could not go with a staff member to pick up lunchesafter we were instructed only one staff member should.began topush and throw furniture. I proceeded to use handle with care interventionin the form of a standing hold until ALC staff, a nurse, an administrator"
75,SUL_RI_01_Part1066,Physical Intervention Incident Report,Program8:1:3 ESY,"Thursday, 08/01/2019, 11:46-11:50 AM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: 4 minutesAntecedents,Duration of Hold: 4 minutes,"was directed to take a break in the Alternative Learning Center (ALC)room after being physically aggressive with staff. Whenentered theALC room, she sat down at an appropriate area complying with staff directives.stood up and kicked another student in the back despite no clear"
76,SUL_RI_01_Part1067,Physical Intervention Incident Report,Program8:1:3 ESY,Friday 8/02/2019 8:50-8:55,Type of Physical Intervention Used:Small ChildStanding Hold (prt and escort)ProneDuration of Hold: approx. 5 minAntecedents,Duration of Hold: approx. 5 min,was asked to wash his hands after using the bathroom. He refusedand I prompted him every few minutes as he walked down to the cafeteriato wash his hands. I gave him a choice as to where he could wash them. Hestill refused then as we walked into the cafeteria I prompted him again aswe passed the sink and he started pushing his body forcefully against staff.
77,SUL_RI_01_Part1068,Physical Intervention Incident Report,Programedsummerschool,classroom/hollway,Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: minutes \ min.Antecedents,Antecedents,
78,SUL_RI_01_Part1069,Physical Intervention Incident Report,ProgramESY,"Friday, 08/02/2019, 1:31 PM","Type of Physical Intervention Used:Small ChildStanding Hold (1: Escort, 2 PRT)ProneDuration of Hold: Escort: <1. 1st PRT: approx. 5 minutes. 2ndPRT: approx. 4 minutes. 3rd PRT: approx. 8 minutes to prone:",Duration of Hold: Escort: <1. 1st PRT: approx. 5 minutes. 2nd,"was outside during recess when it was time to transition back to the classroom.became upset, bumping hisalready bruised forehead again a bar on the playground equipment.stated that he wanted to see a preferred staffmember, Nikki Revier, in her classroom despite before recess her and her classroom was not in their classroom. Rory"
79,SUL_RI_01_Part107,BEHAVIORAL INCIDENT REPORT,Program:White Sulphur Springs School Date of Incident: 1/5/2016,White Sulphur Springs School Date of Incident: 1/5/2016,Type of Hold:Standing Hold2 Person3 PersonDuration of Hold:Click here to enter text.,Click here to enter text.,"Transition from ALC to the classroom. Student began running around room, climbing under furniture, over furniture andthroughstudents. When staff came in close proximity to student, student kicked staff several times. He was redirectedback to ALC, however student continued to run in and out of classroom. When redirected out of the classroom again,student kicked staff."
80,SUL_RI_01_Part1070,Physical Intervention Incident Report,ProgramESY,"Friday, 08/02/2019, 11:19 AM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: Approx. 3 minutes.Antecedents,Duration of Hold: Approx. 3 minutes.,"was in her classroom getting ready to transition to lunch when she started kicking three staff members, one in theshins, one in the groin, and one in the stomach and a Handle With Care physical intervention (prone) was utilized by Rory inthe PRT position and Janet Beam supporting the legs to prevent injuries to others. During the physical intervention,cried though her behaviors quickly de-escalated and the hold was released. Following the physical intervention,was able to transition to lunch without further incident."
81,SUL_RI_01_Part1071,Physical Intervention Incident Report,ProgramSE Summer School,"Monday August 5, 2019 @ 9:40 am",Type of Physical Intervention Used:12Small ChildStanding HoldProneDuration of Hold: minutes,Antecedents,objected to doing some work. He wanted to pick out his own workbut did not want to pick the ELA sheets he was supposed to be working on.He wanted to color and got angry and was given a minute to calm himselfdown. He crawled under the group desk and he was laying on the floor.Staff left him alone
82,SUL_RI_01_Part1072,Physical Intervention Incident Report,ProgramSummer School BOCES,"Tuesday, 07/09/2019, 1:50pm",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: 4 minutesAntecedents,Duration of Hold: 4 minutes,"On 7/9/19,was transported outside due to a fire drill.While outside, she became very upset because we could not go back insidethe building and was becoming hot due to the heat. There were numerousattempts to calm"
83,SUL_RI_01_Part1073,,ProgramSpecial Education,"Tuesday, 07/09/2019, 1:00 PM",Type of Physical Intervention Used:Small ChildStanding HoldProneDuration of Hold: 4 minutesAntecedents,Duration of Hold: 4 minutes,class was going outside for recess andrefused to go because hedid not want to be outside because the weather was hot. Classroom staff gavehim the option of either going outside with his peers or going to the AlternativeLearning Center (ALC) for a break.
