,Table: Table_1,id
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_065
"('6/7 ', nan, '9:05 ', '9:10 ', ""5min' "", 'X ', nan, nan)",,SCH_SI_01_Page_065
"('6/7 ', nan, '9:26 ', '9:28 ', '2mir) ', 'X ', nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, 'X ', nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_065
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_02_Page_047
"('216 ', nan, '1:08 ', '11:20 ', '12 ', '/ ')",,SCH_SI_02_Page_047
"('2110 ', nan, '9:00 ', '9:20 ', '20 ', 'S 1 ')",,SCH_SI_02_Page_047
"('2/10 ', nan, '9:30 ', '9:50 ', '20 ', 'I ')",,SCH_SI_02_Page_047
"('2124 ', nan, '8:20 ', '8:40 ', '20 ', '/ ')",,SCH_SI_02_Page_047
"('2/24 ', nan, '8.50 ', '9:10 ', '20 ', 'I ')",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_047
"('Date: ', 'Student ', 'Time In ', 'Time Out ', 'Total Time ', 'Purpose De-escalation=1 (needs adult interaction) Relaxation= 0 (no adult interaction needed) ')",,SCH_SI_01_Page_028
"('12/20 ', nan, '805 ', '816 ', '11 ', '1 0 ')",,SCH_SI_01_Page_028
"('12/20 ', nan, '819 ', '829 ', 'to ', '1 O ')",,SCH_SI_01_Page_028
"('12/20 ', nan, '837 ', '903 ', '26 checked ', '1 Che 0 not safe ')",,SCH_SI_01_Page_028
"('12/20 ', nan, '907 ', '927 ', '20 ', '1 O ')",,SCH_SI_01_Page_028
"('17/20 ', nan, '927 ', '947 ', '20 ', '1 0 ')",,SCH_SI_01_Page_028
"('12/20 ', nan, '947 ', '957 ', '10 ', '1 0 ')",,SCH_SI_01_Page_028
"('12/28 ', nan, '1200 ', '1205 ', '5 ', '1 0 ')",,SCH_SI_01_Page_028
"('2/21 ', nan, '819 ', '825 ', '6 ', '1 / 0 ')",,SCH_SI_01_Page_028
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult interaction) Relaxation = 0 (no adult interaction needed) ', 'Door Closed = 1 Door Open = 0 ')",,SCH_SI_02_Page_034
"('9/17 ', nan, '127 ', '129 ', '2 ', 'I ', ') ')",,SCH_SI_02_Page_034
"('9/17 ', nan, '134 ', '136 ', '2 ', '{ ', ') ')",,SCH_SI_02_Page_034
"('9/20 ', nan, '1125 ', '1128 ', '3 ', '/ ', '1 ')",,SCH_SI_02_Page_034
"('9120 ', nan, '1149 ', '11s2 ', '3 ', 'I ', '/ ')",,SCH_SI_02_Page_034
"('ap 1130 ', nan, '1117 ', '2:31 ', 'I 4 ', 'I ', '/ ')",,SCH_SI_02_Page_034
"('9/30 ', nan, '1so ', '151 ', 'I ', 'I ', '1 ')",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"(nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_034
"('Date: ', 'Student ', 'Time In ', 'Time Out ', 'Total Time ', 'Purpose De-escalation=1 (needs adult interaction) Relaxation= 0 (no adult interaction needed) ')",,SCH_SI_01_Page_016
"('1/10/19 ', nan, '1080 ', '1034 ', '4 ', '1 0 ')",,SCH_SI_01_Page_016
"('1/10/19 ', nan, '1105 ', '11/14 ', '9 ', '1 0 ')",,SCH_SI_01_Page_016
"('1/10/19) ', nan, '12 00 ', '1203 ', '3 ', '1 0 ')",,SCH_SI_01_Page_016
"('1/12/19 ', nan, '15 ', '120 ', '5 ', '1 0 ')",,SCH_SI_01_Page_016
"('1/10/19 ', nan, '130 ', '150 ', '20 ', 'If 0 ')",,SCH_SI_01_Page_016
"('1/14/19 ', nan, '8 14 ', '8 30 ', '16 ', '1 0 ')",,SCH_SI_01_Page_016
"('1/14/19 ', nan, '10 00 ', '1005 ', '5 ', '1 0 ')",,SCH_SI_01_Page_016
"('1/14/18 ', nan, '1147 ', '1158 ', '1.1 ', '1 0 ')",,SCH_SI_01_Page_016
"('Date: ', 'Student ', 'Time In ', 'Time Out ', 'Total Time ', 'Purpose De-escalation=1 (needs adult interaction) Relaxation= 0 (no adult interaction needed) ')",,SCH_SI_02_Page_046
"('10/25 ', nan, '9:13 ', '9:27 ', '14 ', '1- 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_02_Page_046
"('Date: ', 'Student ', 'Time In ', 'Time Out ', 'Total Time ', 'Purpose De-escalation=1 (needs adult interaction) Relaxation= 0 (no adult interaction needed) ')",,SCH_SI_01_Page_029
"('12/21 ', nan, '933 ', '950 ', '17 ', '1 0 ')",,SCH_SI_01_Page_029
"('12/21 ', nan, '10°5 ', '10 10 ', '5 ', '1 0 ')",,SCH_SI_01_Page_029
"('12/21 ', nan, '11.00 ', '1115 ', '5 ', '1 0 ')",,SCH_SI_01_Page_029
"('12/21 ', nan, '125 25 ', '1132 ', '7 ', '1 0 ')",,SCH_SI_01_Page_029
"('12/21 ', nan, '1200 ', '1200 ', '10 ', '1 0 ')",,SCH_SI_01_Page_029
"('12/4 ', nan, '1222 ', '1230 ', 'X 8 ', '1 0 ')",,SCH_SI_01_Page_029
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_01_Page_029
"(nan, nan, nan, nan, nan, '1 0 ')",,SCH_SI_01_Page_029
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult interaction) Relaxation = 0 (no adult Interaction needed) ')",,SCH_SI_02_Page_079
"('10/8/19 ', 'nes ', '10:30 ', '10:45 ', '15 min ', 'I ')",,SCH_SI_02_Page_079
"('10/8/19 ', nan, '10:45 ', '10:55 ', '10 min ', 'I ')",,SCH_SI_02_Page_079
"('10/18/19 ', nan, '10:50 ', '11:05 ', '15 min ', 'I ')",,SCH_SI_02_Page_079
"('10/18/19 ', nan, '11:05 ', '11:20 ', '15 min ', 'I ')",,SCH_SI_02_Page_079
"('10/18/19 ', nan, '11:20 ', '11:25 ', '5 min ', 'I ')",,SCH_SI_02_Page_079
"('3/29/19 ', nan, '2:05 ', '2 : 20 ', '15 ', '1 ')",,SCH_SI_02_Page_079
"('0/29/19 ', nan, '2:20 ', '2:27 ', '7 ', '1 ')",,SCH_SI_02_Page_079
"('1/30/19 ', nan, '10:05 ', '10:20 ', '15 ', '1 ')",,SCH_SI_02_Page_079
"('10/30/19 ', nan, '10:20 ', '10:35 ', '15 ', 'I ')",,SCH_SI_02_Page_079
"(nan, nan, '10:35 ', '1045 ', '10 toomin ', 'I ')",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_079
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs aduit Interaction) Relaxation = 0 (no adult interaction needed) ')",,SCH_SI_02_Page_127
"('10-20-20 ', nan, '11:19 ', '11:34 ', '15 ', '/ ')",,SCH_SI_02_Page_127
"('10-20-20 ', nan, '11:34 ', '11:41 ', '7 ', '/ ')",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_127
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult interaction) Relaxation =0 (no adult interaction needed) ')",,SCH_SI_02_Page_084
"('9-11-19 ', nan, '9:50 ', '10:05 ', 'IS min ', 'I ')",,SCH_SI_02_Page_084
"('9-11-19 ', nan, '10:05 ', '10:20 ', '15 min ', nan)",,SCH_SI_02_Page_084
"('9-11-19 ', nan, '10:20 ', '10:35 ', '15 min ', 'I ')",,SCH_SI_02_Page_084
"('9-11-19 ', nan, '10:35 ', '10:45 ', '10 min ', '\\ ')",,SCH_SI_02_Page_084
"('9- -19-19 ', nan, '12:45 ', '1:00 ', '15 min ', 'I ')",,SCH_SI_02_Page_084
"('9-19-19 ', nan, '1:00 ', '1:15 ', '15 min ', '( ')",,SCH_SI_02_Page_084
"('9-19-19 ', nan, '1:15 ', '1:30 ', '15 min ', '1 ')",,SCH_SI_02_Page_084
"('9-19-19 ', nan, '1:30 ', '1.45 ', '15 min ', '1 ')",,SCH_SI_02_Page_084
"('9-19-19 ', nan, '1:45 ', '1:50 ', '5min ', '1 ')",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_02_Page_084
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation / with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_105
"('9/7 ', nan, '1115 ', '1125 ', '10"" ', 'door closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/13 ', nan, '1:00 ', '1:15 ', '15 ', 'door closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/13 ', nan, '1.15 ', '1:30 ', '15 ', 'door closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/14 ', nan, '1145 ', '1153 ', '8"" ', 'door closed. ', nan, nan)",,SCH_SI_01_Page_105
"('9/14 ', nan, '238 ', '303 ', '25 ', 'door closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/18 ', nan, '11.00 ', '11.05 ', '5 ', 'dear closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/19 ', nan, '1124 ', '1154 ', '30 ', 'door closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/19 ', nan, '12 ', '1223 ', '23 ', 'door closed ', nan, nan)",,SCH_SI_01_Page_105
"('9/24 ', nan, '11.00 ', '11:15 ', '15 ', 'deor closed ', nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_105
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Please Check to Confirm: Room was used for De-escalation', ' with the door closed. (Break Room Use for relaxation/ with door open will be recorded separately', ' per student plans). ')",,SCH_SI_01_Page_099
"('10/16 ', nan, '8:45 ', '8:50 ', '5 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('0/16 ', nan, '8:55 ', '9:00 ', '5 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/16 ', nan, '9:15 ', '9:30 ', '15 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/17 ', nan, '1:50 ', '9:15 ', '25 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/17 ', nan, '9:15 ', '9:45 ', '30 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/17 ', nan, '9:45 ', '9:55 ', '110 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/18 ', nan, '1:25 ', '1:55 ', '30 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/22 ', nan, '10:00 ', '10:15 ', '15 M ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/22 ', nan, '12:35 ', '1240 ', '10 5 ', nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"('10/22 ', nan, '1:51 ', nan, nan, 'Door open ', nan, nan)",,SCH_SI_01_Page_099
"('10/22 ', nan, '2:06 ', '230 ', '24 ', 'Mom picked up - too ', nan, nan)",,SCH_SI_01_Page_099
"('10/23 ', nan, 'Two ', nan, nan, 'unsafe for bus ', nan, nan)",,SCH_SI_01_Page_099
"('10/29 ', nan, '1145 ', '1150 ', '5"" ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/29 ', nan, '1201 ', '1206 ', '5"" ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/29 ', nan, '155 ', '215 ', '20 ', nan, nan, nan)",,SCH_SI_01_Page_099
"('10/30 ', nan, '10:36 ', '10:42 ', '6 ', nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"('th ', nan, '10:58 ', nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"(nan, nan, nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_099
"('Date ', 'Staff ', 'Time IN ', 'Time OUT ', 'Total Time ', 'Purpose De-escalation = 1 (needs adult Interaction) Relaxation = 0 (no adult Interaction needed) ')",,SCH_SI_01_Page_148
"('12/11 ', nan, '8:28 ', '9:451 ', '15 min ', '\\ ')",,SCH_SI_01_Page_148
"('12/11 ', nan, '10:00 ', '10:08 ', '8 min ', '\\ ')",,SCH_SI_01_Page_148
"('12/12 ', nan, '10:00 ', '10:15 ', '15 ', '\\ ')",,SCH_SI_01_Page_148
"('12/12 ', nan, '10:15 ', '10:30 ', '15 ', '} ')",,SCH_SI_01_Page_148
"('12/12 ', nan, '10:30 ', '10:35 ', '5 ', '1 ')",,SCH_SI_01_Page_148
"('12/20 ', nan, '8:30 ', '8:40 ', '10 ', '\\ ')",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
"(nan, nan, nan, nan, nan, nan)",,SCH_SI_01_Page_148
